SL,TP,MAX,EARLY,STOP,MAX_POS,TotalPnL,Winrate,MaxDD,Trades,Score
800,1200,120,30,1,10,424.44,0.6457,56.04,127,7.5739
500,800,60,30,1,5,242.36,0.5872,32.0,109,7.5737
500,800,120,30,1,5,242.36,0.5872,32.0,109,7.5737
500,800,120,30,1,10,242.36,0.5872,32.0,109,7.5737
500,800,60,30,1,10,242.36,0.5872,32.0,109,7.5737
500,1500,120,120,2,10,452.96,0.3785,60.0,177,7.5493
500,1200,120,60,1,2,225.29,0.4643,29.86,84,7.5449
800,1200,120,60,1,5,422.19,0.6053,56.0,114,7.5391
500,1500,120,120,1,3,313.41,0.439,41.59,82,7.5357
800,1500,60,120,1,3,390.8,0.5288,51.92,104,7.527
800,1500,60,60,1,3,390.8,0.5288,51.92,104,7.527
500,1200,120,60,2,5,388.92,0.4278,51.85,187,7.5009
800,2000,60,120,1,5,598.4,0.5463,79.79,108,7.4997
800,2000,60,60,1,5,598.4,0.5463,79.79,108,7.4997
800,1800,30,60,1,10,523.31,0.5208,69.83,144,7.4941
800,1800,30,120,1,10,523.31,0.5208,69.83,144,7.4941
800,1800,30,30,1,5,523.11,0.517,69.83,147,7.4912
500,800,60,120,1,4,239.5,0.5566,32.0,106,7.4844
500,800,60,60,1,4,239.5,0.5566,32.0,106,7.4844
1200,1800,30,15,1,10,599.65,0.7121,80.26,264,7.4713
1200,2000,30,15,1,5,599.57,0.702,80.26,245,7.4703
500,1500,120,60,2,3,386.22,0.3824,51.85,170,7.4488
500,1200,60,60,1,2,222.39,0.4588,29.86,85,7.4478
500,1200,60,120,1,2,222.39,0.4588,29.86,85,7.4478
500,1200,60,60,2,5,386.02,0.4255,51.85,188,7.4449
500,1200,60,120,2,5,386.02,0.4255,51.85,188,7.4449
500,1800,120,120,2,4,490.82,0.3533,66.0,167,7.4367
800,1800,30,30,1,10,518.96,0.5205,69.83,146,7.4318
500,2000,120,60,2,10,616.11,0.4101,83.04,178,7.4194
500,1800,15,15,1,4,343.98,0.5197,46.4,127,7.4134
1200,1800,30,15,1,4,593.63,0.7183,80.26,252,7.3963
500,1500,60,60,2,3,383.32,0.3801,51.85,171,7.3929
500,2000,30,120,1,2,333.66,0.4651,45.17,86,7.3868
500,2000,30,60,1,2,333.66,0.4651,45.17,86,7.3868
500,2000,15,30,1,4,387.82,0.5508,52.53,118,7.3828
500,2000,15,120,1,4,387.82,0.5508,52.53,118,7.3828
500,2000,15,60,1,4,387.82,0.5508,52.53,118,7.3828
500,2000,60,60,2,10,612.78,0.4022,83.04,179,7.3793
500,2000,60,120,2,10,612.78,0.4022,83.04,179,7.3793
500,1500,60,120,2,3,382.36,0.3815,51.85,173,7.3743
500,1800,30,30,2,1,285.99,0.3651,38.81,189,7.369
500,2000,60,120,1,2,352.51,0.4304,47.87,79,7.3639
800,1500,30,15,1,5,408.16,0.673,55.43,159,7.3635
800,1500,30,15,1,10,408.16,0.673,55.43,159,7.3635
1200,1800,60,30,1,10,664.21,0.6786,90.44,168,7.3442
500,1800,15,120,1,10,343.58,0.5289,46.8,121,7.3415
500,1800,15,30,1,10,343.58,0.5289,46.8,121,7.3415
500,1800,15,60,1,10,343.58,0.5289,46.8,121,7.3415
1200,1800,60,30,1,5,663.51,0.6768,90.44,164,7.3365
500,1500,60,30,2,4,462.19,0.4404,63.01,193,7.3352
500,1500,120,30,2,4,462.19,0.4404,63.01,193,7.3352
1200,2000,120,30,1,4,695.99,0.6831,95.09,142,7.3193
800,2000,30,120,1,5,573.37,0.5396,78.34,139,7.319
800,2000,30,60,1,5,573.37,0.5396,78.34,139,7.319
1200,2000,60,15,1,10,590.82,0.7536,80.93,211,7.3004
800,1500,30,15,1,4,406.46,0.6688,55.81,157,7.2829
1200,1800,60,15,1,3,584.32,0.761,80.26,205,7.2803
1200,1800,120,30,1,4,657.91,0.6853,90.44,143,7.2745
500,2000,120,60,2,5,602.83,0.4,83.04,175,7.2595
500,2000,60,60,2,5,602.83,0.4,83.04,175,7.2595
500,2000,60,120,2,5,602.83,0.4,83.04,175,7.2595
500,800,30,60,1,10,232.27,0.5636,32.0,110,7.2584
500,800,30,120,1,10,232.27,0.5636,32.0,110,7.2584
500,800,30,30,1,10,232.27,0.5636,32.0,110,7.2584
500,800,30,30,1,5,232.27,0.5636,32.0,110,7.2584
500,1800,30,120,1,2,293.75,0.4588,40.52,85,7.2495
500,1800,30,60,1,2,293.75,0.4588,40.52,85,7.2495
500,800,30,30,1,4,231.5,0.5625,32.0,112,7.2344
500,1800,30,15,4,5,855.62,0.4886,118.64,792,7.2119
800,1800,120,120,1,10,540.41,0.5094,75.22,106,7.1844
800,1500,120,120,1,4,428.14,0.5243,59.65,103,7.1775
800,1200,60,120,1,10,415.21,0.575,57.92,120,7.1687
800,1200,60,60,1,10,415.21,0.575,57.92,120,7.1687
1200,2000,60,15,1,5,580.13,0.7476,80.93,206,7.1683
1200,2000,60,15,1,4,581.74,0.75,81.31,204,7.1546
500,1200,60,15,1,2,238.64,0.5714,33.39,105,7.1471
500,1200,120,15,1,2,238.64,0.5714,33.39,105,7.1471
500,800,30,120,1,4,228.63,0.5625,32.0,112,7.1447
500,800,30,60,1,4,228.63,0.5625,32.0,112,7.1447
800,1800,120,120,1,5,520.69,0.5098,72.93,102,7.1396
500,2000,30,30,2,5,581.25,0.415,81.43,200,7.138
500,2000,30,60,2,10,581.25,0.415,81.43,200,7.138
500,2000,30,30,2,10,581.25,0.415,81.43,200,7.138
500,2000,30,120,2,10,581.25,0.415,81.43,200,7.138
500,800,30,60,1,5,228.02,0.5586,32.0,111,7.1256
500,800,30,120,1,5,228.02,0.5586,32.0,111,7.1256
500,2000,30,120,2,5,579.93,0.4171,81.43,199,7.1218
500,2000,30,60,2,5,579.93,0.4171,81.43,199,7.1218
1200,1800,120,60,1,10,731.81,0.6617,102.95,133,7.1084
500,1200,30,15,1,2,237.01,0.566,33.39,106,7.0982
800,1800,30,60,1,5,522.8,0.5396,73.69,139,7.0946
800,1800,30,120,1,5,522.8,0.5396,73.69,139,7.0946
500,1800,30,15,4,4,839.72,0.4847,118.64,784,7.0779
500,1800,30,30,2,4,499.88,0.4051,70.63,195,7.0774
1200,1500,60,120,1,4,651.69,0.5828,92.08,163,7.0774
800,1800,30,30,1,4,494.14,0.5143,69.83,140,7.0763
1200,2000,30,120,1,10,760.44,0.5403,107.52,248,7.0725
1200,2000,30,60,1,10,760.44,0.5403,107.52,248,7.0725
1200,1500,30,30,1,10,731.62,0.558,103.45,276,7.0722
500,1200,120,120,1,2,219.0,0.4512,31.0,82,7.0645
800,1200,60,120,1,5,408.62,0.5812,57.92,117,7.0549
800,1200,60,60,1,5,408.62,0.5812,57.92,117,7.0549
500,1800,15,15,1,3,310.35,0.5126,44.03,119,7.0486
1200,2000,120,15,1,3,569.96,0.75,81.25,180,7.0149
500,2000,15,15,2,4,567.94,0.474,81.0,327,7.0116
500,1500,15,15,1,10,311.36,0.5403,44.45,124,7.0047
1200,1500,60,15,1,3,562.18,0.7644,80.26,208,7.0045
1200,1800,30,15,1,3,561.4,0.7257,80.26,237,6.9948
1200,1500,120,60,1,10,635.43,0.6715,90.95,137,6.9866
500,1800,120,30,1,1,184.27,0.4304,26.38,79,6.9852
500,1800,60,30,1,1,184.27,0.4304,26.38,79,6.9852
500,1500,15,30,1,3,306.32,0.5508,43.94,118,6.9713
500,1500,15,60,1,3,306.32,0.5508,43.94,118,6.9713
500,1500,15,120,1,3,306.32,0.5508,43.94,118,6.9713
500,1200,30,30,1,2,208.87,0.4725,30.02,91,6.9577
1200,1800,30,15,1,5,558.22,0.702,80.26,245,6.9551
500,2000,120,30,1,1,183.19,0.4231,26.38,78,6.9443
500,2000,60,30,1,1,183.19,0.4231,26.38,78,6.9443
500,1200,30,60,1,3,299.42,0.52,43.12,100,6.9439
500,1200,30,120,1,3,299.42,0.52,43.12,100,6.9439
1200,1500,120,30,1,10,631.53,0.7059,91.02,153,6.9384
500,1500,15,15,1,5,310.98,0.5366,44.83,123,6.9369
1200,2000,60,30,1,4,659.11,0.6645,95.09,155,6.9314
500,1800,120,30,2,3,434.89,0.4044,62.83,183,6.9217
500,1800,60,30,2,3,434.89,0.4044,62.83,183,6.9217
500,1200,120,60,2,4,358.73,0.4185,51.85,184,6.9186
1200,1500,120,30,1,5,629.16,0.7039,91.02,152,6.9123
500,1500,120,120,2,4,414.63,0.3721,60.0,172,6.9105
500,1800,15,60,1,4,361.41,0.5508,52.53,118,6.8801
500,1800,15,120,1,4,361.41,0.5508,52.53,118,6.8801
500,1800,15,30,1,4,361.41,0.5508,52.53,118,6.8801
1200,1800,60,30,1,4,621.03,0.6667,90.44,156,6.8668
800,1200,120,30,1,4,384.79,0.6311,56.04,122,6.8663
800,1200,60,30,1,4,384.79,0.6311,56.04,122,6.8663
500,1200,15,30,1,1,189.08,0.51,27.55,100,6.8632
500,1200,15,120,1,1,189.08,0.51,27.55,100,6.8632
500,1200,15,60,1,1,189.08,0.51,27.55,100,6.8632
500,1200,60,60,2,4,355.83,0.4162,51.85,185,6.8627
500,1200,60,120,2,4,354.87,0.4171,51.85,187,6.8442
500,1500,15,60,4,1,376.06,0.4135,55.0,312,6.8375
500,1500,15,30,4,1,376.06,0.4135,55.0,312,6.8375
500,1500,15,120,4,1,376.06,0.4135,55.0,312,6.8375
1200,2000,30,30,1,5,734.65,0.5415,107.52,229,6.8327
800,1800,120,60,1,3,422.07,0.5263,62.0,95,6.8076
1200,1500,30,15,1,10,546.33,0.7132,80.26,265,6.807
800,1200,120,60,1,4,380.0,0.5909,56.0,110,6.7857
1200,1800,60,60,1,4,705.06,0.5633,104.08,158,6.7742
1200,1500,30,15,1,4,543.31,0.7194,80.26,253,6.7694
500,2000,120,60,2,4,561.44,0.3882,83.04,170,6.7611
1200,1500,60,60,1,4,620.49,0.5732,92.08,164,6.7386
1200,1500,30,15,1,3,539.26,0.7292,80.26,240,6.7189
500,800,120,30,1,3,214.57,0.5755,32.0,106,6.7053
500,800,60,30,1,3,214.57,0.5755,32.0,106,6.7053
800,1500,30,60,1,5,483.99,0.5517,72.29,145,6.6951
800,1500,30,120,1,5,483.99,0.5517,72.29,145,6.6951
1200,1800,60,15,1,10,541.75,0.7536,80.93,211,6.6941
1200,1800,30,120,1,10,688.17,0.5382,102.87,249,6.6897
1200,1800,30,60,1,10,688.17,0.5382,102.87,249,6.6897
1200,1500,120,60,1,5,607.73,0.6642,90.95,134,6.682
800,2000,120,60,1,3,519.86,0.5408,77.87,98,6.676
500,1500,15,15,1,4,309.41,0.5197,46.4,127,6.6683
500,1500,15,30,2,4,476.35,0.4951,71.71,309,6.6427
500,1500,15,60,2,4,476.35,0.4951,71.71,309,6.6427
500,1500,15,120,2,4,476.35,0.4951,71.71,309,6.6427
1200,1800,120,60,1,5,682.35,0.6484,102.95,128,6.628
800,1500,30,30,1,5,466.36,0.5267,70.41,150,6.6235
800,2000,120,15,1,3,428.34,0.6786,64.86,140,6.6041
800,2000,60,15,1,3,428.34,0.6786,64.86,140,6.6041
500,1500,15,30,1,10,309.01,0.5289,46.8,121,6.6028
500,1500,15,120,1,10,309.01,0.5289,46.8,121,6.6028
500,1500,15,60,1,10,309.01,0.5289,46.8,121,6.6028
500,2000,30,30,2,4,547.04,0.4072,83.2,194,6.575
800,1500,30,60,1,10,462.21,0.5302,70.41,149,6.5646
800,1500,30,120,1,10,462.21,0.5302,70.41,149,6.5646
800,1500,30,30,1,10,462.21,0.5302,70.41,149,6.5646
500,1500,15,15,1,3,288.96,0.5167,44.03,120,6.5628
1200,1800,60,15,1,5,531.06,0.7476,80.93,206,6.562
500,2000,120,120,1,3,360.52,0.4026,55.0,77,6.5549
1200,1800,60,15,1,4,532.67,0.75,81.31,204,6.5511
1200,2000,30,60,1,2,432.21,0.5688,66.09,160,6.5397
1200,2000,30,120,1,2,432.21,0.5688,66.09,160,6.5397
500,2000,120,60,1,2,312.51,0.4156,47.87,77,6.5283
500,2000,60,60,1,2,312.51,0.4156,47.87,77,6.5283
800,1800,120,120,1,4,474.33,0.5,72.67,98,6.5272
800,1800,30,60,1,3,512.8,0.562,78.58,137,6.5258
800,1800,30,120,1,3,512.8,0.562,78.58,137,6.5258
500,1800,30,15,4,2,656.95,0.4733,100.9,693,6.5109
500,1500,60,120,2,2,305.0,0.3567,46.85,171,6.5101
500,2000,30,15,4,5,758.43,0.4882,116.64,762,6.5023
1200,1800,30,30,1,5,667.91,0.5415,102.87,229,6.4928
500,1200,15,120,4,1,505.19,0.4344,77.88,366,6.4868
500,1200,15,60,4,1,505.19,0.4344,77.88,366,6.4868
500,1200,15,30,4,1,505.19,0.4344,77.88,366,6.4868
500,1800,120,15,4,2,655.34,0.4812,101.06,719,6.4847
500,1800,60,15,4,2,655.34,0.4812,101.06,719,6.4847
800,1200,60,15,1,4,348.78,0.6897,53.91,145,6.4697
800,1200,120,15,1,4,348.78,0.6897,53.91,145,6.4697
800,1200,60,15,1,10,348.78,0.6897,53.91,145,6.4697
800,1200,60,15,1,5,348.78,0.6897,53.91,145,6.4697
800,1200,120,15,1,10,348.78,0.6897,53.91,145,6.4697
800,1200,120,15,1,5,348.78,0.6897,53.91,145,6.4697
500,800,120,120,1,3,207.0,0.5455,32.0,99,6.4687
500,1500,60,120,2,1,322.33,0.3626,50.0,171,6.4466
800,1800,60,120,1,3,411.7,0.5,63.92,96,6.4409
800,1800,60,60,1,3,411.7,0.5,63.92,96,6.4409
800,1800,30,60,4,1,697.12,0.4441,108.24,358,6.4405
800,1800,30,120,4,1,697.12,0.4441,108.24,358,6.4405
500,1800,120,120,2,3,424.97,0.3313,66.0,163,6.4389
1200,1500,60,30,1,10,585.9,0.6842,91.02,171,6.437
500,1500,15,30,1,5,335.51,0.5656,52.14,122,6.4348
500,1500,15,120,1,5,335.51,0.5656,52.14,122,6.4348
500,1500,15,60,1,5,335.51,0.5656,52.14,122,6.4348
1200,1500,120,30,1,4,585.6,0.6918,91.02,146,6.4338
1200,1500,60,30,1,5,585.2,0.6826,91.02,167,6.4294
500,1800,30,15,4,3,761.15,0.4743,118.64,759,6.4156
800,2000,60,30,1,2,407.33,0.5673,63.64,104,6.4005
800,2000,120,30,1,2,407.33,0.5673,63.64,104,6.4005
500,2000,30,30,2,1,278.1,0.3587,43.46,184,6.399
800,1200,60,120,1,4,370.32,0.5714,57.92,112,6.3936
800,1200,60,60,1,4,370.32,0.5714,57.92,112,6.3936
800,2000,60,60,1,3,509.49,0.5152,79.79,99,6.3854
800,2000,60,120,1,3,509.49,0.5152,79.79,99,6.3854
500,2000,30,15,4,4,742.53,0.4841,116.64,754,6.366
1200,2000,30,60,1,5,760.14,0.5613,119.43,212,6.3647
1200,2000,30,120,1,5,760.14,0.5613,119.43,212,6.3647
500,1500,15,30,2,1,282.61,0.4691,44.47,194,6.3551
500,1500,15,60,2,1,282.61,0.4691,44.47,194,6.3551
500,1500,15,120,2,1,282.61,0.4691,44.47,194,6.3551
1200,1800,120,15,1,3,515.43,0.75,81.25,180,6.3438
500,800,120,60,1,3,202.83,0.55,32.0,100,6.3384
500,1200,120,120,2,10,379.51,0.414,60.0,186,6.3252
500,2000,120,30,2,3,476.05,0.4066,75.4,182,6.3137
500,2000,60,30,2,3,476.05,0.4066,75.4,182,6.3137
500,1800,60,120,100,1,899.94,0.3119,142.54,622,6.3136
800,1500,120,15,1,3,409.3,0.6853,64.86,143,6.3105
800,1500,60,15,1,3,409.3,0.6853,64.86,143,6.3105
1200,1500,30,60,1,10,651.9,0.5486,103.45,257,6.3016
1200,1500,30,120,1,10,651.9,0.5486,103.45,257,6.3016
1200,1500,60,120,1,3,579.87,0.5789,92.08,152,6.2975
800,1500,30,30,1,4,443.39,0.5245,70.41,143,6.2973
800,1200,120,120,1,10,413.03,0.5789,65.65,114,6.2914
1200,1500,30,15,1,5,504.9,0.7033,80.26,246,6.2908
1200,2000,120,60,1,10,747.29,0.6591,118.82,132,6.2893
500,800,30,30,1,3,200.23,0.5463,32.0,108,6.2572
800,1500,30,120,1,3,494.68,0.5755,79.16,139,6.2491
800,1500,30,60,1,3,494.68,0.5755,79.16,139,6.2491
500,1500,30,30,2,5,452.43,0.4236,72.44,203,6.2456
500,1500,30,120,2,10,452.43,0.4236,72.44,203,6.2456
500,1500,30,60,2,10,452.43,0.4236,72.44,203,6.2456
500,1500,30,30,2,10,452.43,0.4236,72.44,203,6.2456
1200,1800,60,120,1,4,649.19,0.5533,104.08,150,6.2374
500,800,60,60,1,3,199.5,0.5347,32.0,101,6.2344
500,800,60,120,1,3,199.5,0.5347,32.0,101,6.2344
1200,2000,120,15,1,10,521.72,0.7414,83.86,174,6.2213
1200,2000,120,15,1,5,521.72,0.7414,83.86,174,6.2213
1200,2000,120,15,1,4,521.72,0.7414,83.86,174,6.2213
500,1500,30,60,1,1,251.13,0.4643,40.4,84,6.2161
500,1500,30,120,1,1,251.13,0.4643,40.4,84,6.2161
500,1200,15,30,1,3,273.11,0.5583,43.94,120,6.2155
500,1200,15,60,1,3,273.11,0.5583,43.94,120,6.2155
500,1200,15,120,1,3,273.11,0.5583,43.94,120,6.2155
500,1800,15,15,2,4,515.53,0.474,83.0,327,6.2112
800,1500,60,60,4,1,631.94,0.4345,101.95,458,6.1985
1200,1500,60,15,1,10,500.43,0.7547,80.93,212,6.1835
500,1500,15,15,2,1,267.49,0.4398,43.28,266,6.1805
500,1500,30,15,4,2,614.5,0.4769,99.44,715,6.1796
800,1800,30,30,2,5,640.48,0.468,103.89,344,6.165
800,1200,30,15,1,5,324.4,0.673,52.72,159,6.1533
800,1200,30,15,1,10,324.4,0.673,52.72,159,6.1533
1200,1800,120,60,1,4,633.44,0.64,102.95,125,6.1529
800,2000,30,15,1,3,400.61,0.651,65.35,149,6.1302
500,1200,120,120,2,5,367.51,0.4108,60.0,185,6.1252
1200,1500,120,60,1,4,556.54,0.6538,90.95,130,6.1192
1200,1500,120,15,1,3,496.29,0.7541,81.25,183,6.1082
800,2000,30,30,2,5,709.43,0.468,116.16,344,6.1074
800,1800,60,15,1,3,395.81,0.6786,64.86,140,6.1025
800,1800,120,15,1,3,395.81,0.6786,64.86,140,6.1025
500,1500,30,60,2,5,441.74,0.4167,72.44,204,6.098
500,1500,30,120,2,5,441.74,0.4167,72.44,204,6.098
500,1800,120,120,1,2,259.41,0.3699,42.59,73,6.0909
800,1500,120,60,4,1,691.26,0.4628,113.5,471,6.0904
1200,1800,30,120,1,5,698.38,0.5613,114.78,212,6.0845
1200,1800,30,60,1,5,698.38,0.5613,114.78,212,6.0845
800,1200,30,15,1,4,322.7,0.6688,53.1,157,6.0772
1200,1500,60,15,1,5,489.74,0.7488,80.93,207,6.0514
800,1200,120,120,1,5,397.02,0.5714,65.65,112,6.0475
1200,1500,60,15,1,4,491.35,0.7512,81.31,205,6.0429
1200,1500,60,30,1,4,548.72,0.673,91.02,159,6.0286
800,1800,15,30,4,2,737.45,0.4717,122.69,494,6.0107
800,1800,15,60,4,2,737.45,0.4717,122.69,494,6.0107
800,1800,15,120,4,2,737.45,0.4717,122.69,494,6.0107
500,1500,30,30,2,4,434.88,0.4171,72.44,199,6.0033
800,1500,30,120,100,1,738.53,0.4603,123.04,478,6.0024
800,1500,30,60,100,1,738.53,0.4603,123.04,478,6.0024
500,2000,60,60,2,4,552.24,0.3837,92.24,172,5.987
500,2000,60,120,2,4,551.28,0.3851,92.24,174,5.9766
1200,2000,60,60,1,4,716.18,0.5577,119.95,156,5.9707
500,800,30,60,1,3,190.57,0.5472,32.0,106,5.9553
500,800,30,120,1,3,190.57,0.5472,32.0,106,5.9553
500,1200,60,30,2,10,365.05,0.4472,61.41,199,5.9445
500,1200,120,30,2,10,365.05,0.4472,61.41,199,5.9445
500,1200,60,30,2,5,365.05,0.4472,61.41,199,5.9445
500,1200,120,30,2,5,365.05,0.4472,61.41,199,5.9445
500,1800,30,120,2,4,474.42,0.405,79.92,200,5.9362
500,1800,30,60,2,4,474.42,0.405,79.92,200,5.9362
500,1500,60,30,2,3,381.09,0.4194,64.41,186,5.9166
500,1500,120,30,2,3,381.09,0.4194,64.41,186,5.9166
500,1500,60,120,4,2,537.25,0.3278,90.93,421,5.9084
500,1500,30,15,4,5,695.49,0.4918,118.01,793,5.8935
500,1500,60,60,2,2,275.96,0.3473,46.85,167,5.8903
800,1200,120,60,1,3,328.91,0.5714,56.0,105,5.8734
500,1500,120,60,2,2,275.16,0.3476,46.85,164,5.8732
500,1800,60,60,100,1,755.02,0.3006,128.62,682,5.8702
500,1500,30,120,1,2,240.96,0.4535,41.1,86,5.8628
500,1500,30,60,1,2,240.96,0.4535,41.1,86,5.8628
500,800,60,15,1,5,187.56,0.6087,32.0,115,5.8612
500,800,120,15,1,5,187.56,0.6087,32.0,115,5.8612
500,800,60,15,1,10,187.56,0.6087,32.0,115,5.8612
500,800,60,15,1,4,187.56,0.6087,32.0,115,5.8612
500,800,120,15,1,4,187.56,0.6087,32.0,115,5.8612
500,800,120,15,1,10,187.56,0.6087,32.0,115,5.8612
1200,2000,120,60,1,5,695.64,0.6457,118.82,127,5.8546
500,1800,15,15,4,5,842.05,0.4252,143.89,962,5.852
1200,1800,60,120,1,3,615.69,0.5571,105.37,140,5.8431
800,1500,120,60,100,1,705.4,0.4482,120.78,618,5.8404
800,1500,30,15,1,3,381.57,0.6579,65.35,152,5.8389
1200,1500,120,120,1,3,524.72,0.5748,90.0,127,5.8302
500,2000,30,15,4,3,679.14,0.4751,116.64,724,5.8225
500,1800,15,15,2,1,251.96,0.433,43.28,261,5.8216
500,2000,15,15,1,2,268.83,0.4953,46.23,107,5.8151
500,1500,60,60,2,1,290.61,0.3529,50.0,170,5.8122
500,800,30,15,1,4,185.93,0.6034,32.0,116,5.8103
500,800,30,15,1,5,185.93,0.6034,32.0,116,5.8103
500,800,30,15,1,10,185.93,0.6034,32.0,116,5.8103
1200,2000,30,30,1,4,622.46,0.5291,107.52,206,5.7892
500,2000,30,15,4,2,583.17,0.4709,100.9,671,5.7797
1200,2000,120,30,1,3,566.1,0.6565,98.09,131,5.7712
500,1500,30,15,4,4,679.59,0.4879,118.01,785,5.7587
500,1800,15,15,4,4,825.84,0.4251,143.89,901,5.7394
1200,1800,120,30,1,3,536.02,0.6591,93.44,132,5.7365
500,1200,15,15,1,10,253.86,0.5403,44.45,124,5.7111
800,2000,30,30,2,4,622.42,0.4632,109.33,326,5.693
800,2000,30,120,1,3,551.27,0.5507,96.85,138,5.692
800,2000,30,60,1,3,551.27,0.5507,96.85,138,5.692
1200,1500,30,30,1,5,588.61,0.5474,103.45,232,5.6898
500,1800,120,30,4,2,632.56,0.3819,111.26,508,5.6854
500,1800,60,30,4,2,632.56,0.3819,111.26,508,5.6854
500,2000,30,60,1,1,229.6,0.4177,40.4,79,5.6832
500,2000,30,120,1,1,229.6,0.4177,40.4,79,5.6832
500,1200,15,60,2,1,293.75,0.486,51.7,214,5.6818
500,1200,15,120,2,1,293.75,0.486,51.7,214,5.6818
500,1200,15,30,2,1,293.75,0.486,51.7,214,5.6818
1200,1200,60,15,1,3,455.96,0.7656,80.26,209,5.681
500,2000,15,15,2,1,279.07,0.4291,49.17,261,5.6756
1200,1800,120,15,1,4,474.65,0.7414,83.86,174,5.66
1200,1800,120,15,1,10,474.65,0.7414,83.86,174,5.66
1200,1800,120,15,1,5,474.65,0.7414,83.86,174,5.66
800,2000,30,30,1,3,499.58,0.5076,88.32,132,5.6565
500,1200,15,15,1,5,253.48,0.5366,44.83,123,5.6542
500,1200,15,120,1,10,253.48,0.5366,44.83,123,5.6542
500,1200,15,60,1,10,253.48,0.5366,44.83,123,5.6542
500,1200,15,30,1,10,253.48,0.5366,44.83,123,5.6542
1200,1500,30,120,100,1,542.4,0.5234,96.0,384,5.65
1200,1500,30,60,100,1,542.4,0.5234,96.0,384,5.65
1200,1800,30,30,1,4,580.38,0.5314,102.87,207,5.6419
800,1800,30,15,1,3,368.08,0.651,65.35,149,5.6324
500,500,60,30,1,4,140.54,0.625,25.0,120,5.6216
500,500,120,30,1,4,140.54,0.625,25.0,120,5.6216
500,1200,120,30,2,4,345.15,0.441,61.41,195,5.6204
500,1200,60,30,2,4,345.15,0.441,61.41,195,5.6204
500,2000,60,15,2,5,461.0,0.5041,82.14,246,5.6124
500,2000,60,15,2,4,461.0,0.5041,82.14,246,5.6124
500,2000,120,15,2,4,461.0,0.5041,82.14,246,5.6124
500,2000,60,15,2,10,461.0,0.5041,82.14,246,5.6124
500,2000,120,15,2,10,461.0,0.5041,82.14,246,5.6124
500,2000,120,15,2,5,461.0,0.5041,82.14,246,5.6124
500,800,60,15,1,3,179.56,0.6053,32.0,114,5.6112
500,800,120,15,1,3,179.56,0.6053,32.0,114,5.6112
1200,1500,120,30,1,3,510.46,0.6739,91.06,138,5.6058
500,2000,120,15,1,1,202.36,0.5213,36.11,94,5.604
500,2000,60,15,1,1,202.36,0.5213,36.11,94,5.604
500,2000,30,15,1,1,202.36,0.5213,36.11,94,5.604
500,500,120,120,1,5,140.0,0.6186,25.0,118,5.6
500,500,120,60,1,4,140.0,0.6186,25.0,118,5.6
500,500,120,120,1,10,140.0,0.6186,25.0,118,5.6
500,500,120,60,1,5,140.0,0.6186,25.0,118,5.6
500,500,120,60,1,10,140.0,0.6186,25.0,118,5.6
500,500,120,120,1,4,140.0,0.6186,25.0,118,5.6
1200,1500,60,60,1,3,513.57,0.5638,92.08,149,5.5774
500,800,30,15,1,3,177.93,0.6,32.0,115,5.5603
800,2000,30,30,1,2,388.53,0.4959,69.89,121,5.5592
500,1200,120,120,2,4,332.89,0.4011,60.0,182,5.5482
1200,1800,60,60,1,3,577.46,0.5532,104.08,141,5.5482
800,1500,60,120,1,2,349.57,0.5098,63.01,102,5.5478
500,1500,120,60,1,1,185.5,0.3919,33.59,74,5.5225
800,1200,60,60,1,3,319.23,0.5514,57.92,107,5.5116
800,1200,60,120,1,3,319.23,0.5514,57.92,107,5.5116
500,1200,30,120,4,1,513.78,0.3924,93.31,446,5.5062
500,1200,30,60,4,1,513.78,0.3924,93.31,446,5.5062
800,1500,120,30,1,2,311.2,0.5714,56.61,105,5.4973
800,1500,60,30,1,2,311.2,0.5714,56.61,105,5.4973
500,1500,30,15,4,3,620.81,0.4793,113.01,749,5.4934
500,500,60,120,1,4,137.1,0.6134,25.0,119,5.484
500,500,60,120,1,10,137.1,0.6134,25.0,119,5.484
500,500,60,60,1,10,137.1,0.6134,25.0,119,5.484
500,500,60,60,1,5,137.1,0.6134,25.0,119,5.484
500,500,60,120,1,5,137.1,0.6134,25.0,119,5.484
500,500,60,60,1,4,137.1,0.6134,25.0,119,5.484
500,500,120,30,1,5,137.06,0.6218,25.0,119,5.4824
500,500,120,30,1,10,137.06,0.6218,25.0,119,5.4824
500,500,60,30,1,10,137.06,0.6218,25.0,119,5.4824
500,500,60,30,1,5,137.06,0.6218,25.0,119,5.4824
800,1200,120,30,1,3,329.52,0.6154,60.14,117,5.4792
800,1200,60,30,1,3,329.52,0.6154,60.14,117,5.4792
500,1500,15,30,1,4,287.6,0.547,52.53,117,5.475
500,1500,15,60,1,4,287.6,0.547,52.53,117,5.475
500,1500,15,120,1,4,287.6,0.547,52.53,117,5.475
800,1800,30,30,2,4,543.59,0.4618,99.52,327,5.4621
500,1200,30,30,1,1,163.69,0.4535,30.02,86,5.4527
500,1500,120,15,4,2,612.82,0.4845,112.64,741,5.4405
500,1500,60,15,4,2,612.82,0.4845,112.64,741,5.4405
500,1200,15,15,1,4,251.91,0.5197,46.4,127,5.4291
500,500,30,120,1,4,135.7,0.6116,25.0,121,5.428
500,500,30,60,1,4,135.7,0.6116,25.0,121,5.428
500,500,30,30,1,4,135.7,0.6116,25.0,121,5.428
